transaction_logistic_pharmacy_id,date,drug_supplier,drug_id,quantity
L465,10/4/2016 19:30,dsupp86637336,drug68357658,391
L466,10/4/2016 19:30,dsupp86637336,drug67531332,575
L467,10/4/2016 19:30,dsupp86637336,drug72889619,219
L468,10/4/2016 19:30,dsupp86637336,drug12221745,918
L469,10/4/2016 19:30,dsupp86637336,drug47051621,162
L470,10/4/2016 19:30,dsupp86637336,drug90626067,967
L471,10/4/2016 19:30,dsupp86637336,drug85864856,550
L472,10/4/2016 19:30,dsupp86637336,drug96966044,743
L473,10/4/2016 19:30,dsupp86637336,drug23867758,216
L474,10/4/2016 19:30,dsupp86637336,drug96335857,712
L475,10/4/2016 19:30,dsupp86637336,drug03209257,122
L476,10/4/2016 19:30,dsupp86637336,drug81459506,886
L477,10/4/2016 19:30,dsupp86637336,drug60282545,522
L478,10/4/2016 19:30,dsupp86637336,drug31004220,501
L479,10/4/2016 19:30,dsupp86637336,drug07216213,776
L480,10/4/2016 19:30,dsupp86637336,drug35020578,644
L481,10/4/2016 19:30,dsupp86637336,drug90435782,322
L482,10/4/2016 19:30,dsupp86637336,drug07596964,522
L483,10/4/2016 19:30,dsupp86637336,drug22155948,680
L484,10/4/2016 19:30,dsupp86637336,drug57961255,989
L485,10/4/2016 19:30,dsupp86637336,drug82563585,614
L486,10/4/2016 19:30,dsupp86637336,drug56280364,886
L487,10/4/2016 19:30,dsupp86637336,drug63702156,687
L488,10/4/2016 19:30,dsupp86637336,drug77438058,270
L489,10/4/2016 19:30,dsupp86637336,drug07216213,481
L490,10/4/2016 19:30,dsupp86637336,drug22125507,370
L491,10/4/2016 19:30,dsupp86637336,drug16108141,235
L492,10/4/2016 19:30,dsupp86637336,drug82563585,950
L493,10/4/2016 19:30,dsupp86637336,drug27231500,679
L494,10/4/2016 19:30,dsupp86637336,drug75151645,484
L495,10/4/2016 19:30,dsupp86637336,drug07139598,100
L496,10/4/2016 19:30,dsupp86637336,drug01308433,811
L497,10/4/2016 19:30,dsupp86637336,drug53284600,948
L498,10/4/2016 19:30,dsupp86637336,drug96966044,483
L499,10/4/2016 19:30,dsupp86637336,drug36646647,814
L500,10/4/2016 19:30,dsupp86637336,drug45996863,971
L501,10/4/2016 19:30,dsupp86637336,drug03209257,790
L502,10/4/2016 19:30,dsupp86637336,drug70415612,782
L503,10/4/2016 19:30,dsupp86637336,drug63441802,925
L504,10/4/2016 19:30,dsupp86637336,drug34789896,386
L505,10/4/2016 19:30,dsupp86637336,drug62781800,968
L506,10/4/2016 19:30,dsupp86637336,drug35020578,856
L507,10/4/2016 19:30,dsupp86637336,drug22852205,765
L508,10/4/2016 19:30,dsupp86637336,drug62781800,860
L509,10/4/2016 19:30,dsupp86637336,drug91243812,568
L510,10/4/2016 19:30,dsupp86637336,drug75324698,135
L511,10/4/2016 19:30,dsupp86637336,drug12890255,387
L512,10/4/2016 19:30,dsupp86637336,drug03209257,598
L513,10/4/2016 19:30,dsupp86637336,drug94449822,498
L514,10/4/2016 19:30,dsupp86637336,drug47051621,548
L515,10/4/2016 19:30,dsupp86637336,drug51906948,687
L516,10/4/2016 19:30,dsupp86637336,drug48733458,833
L517,10/4/2016 19:30,dsupp86637336,drug26446547,619
L518,10/4/2016 19:30,dsupp86637336,drug90188947,257
L519,10/4/2016 19:30,dsupp86637336,drug19384863,421
L520,10/4/2016 19:30,dsupp86637336,drug04673408,939
L521,10/4/2016 19:30,dsupp86637336,drug40298825,706
L522,10/4/2016 19:30,dsupp86637336,drug15406590,630
L523,10/4/2016 19:30,dsupp86637336,drug94449822,192
L524,10/4/2016 19:30,dsupp86637336,drug51423551,412
L525,10/4/2016 19:30,dsupp86637336,drug03209257,345
L526,10/4/2016 19:30,dsupp86637336,drug07437342,240
L527,10/4/2016 19:30,dsupp86637336,drug91280893,246
L528,10/4/2016 19:30,dsupp86637336,drug21625060,965
L529,10/4/2016 19:30,dsupp86637336,drug38178634,746
L530,10/4/2016 19:30,dsupp86637336,drug62781800,525
L531,10/4/2016 19:30,dsupp86637336,drug85864856,237
L532,10/4/2016 19:30,dsupp86637336,drug31282017,443
L533,10/4/2016 19:30,dsupp86637336,drug36775507,703
L534,10/4/2016 19:30,dsupp86637336,drug56280364,889
L535,10/4/2016 19:30,dsupp86637336,drug45482502,305
L536,10/4/2016 19:30,dsupp86637336,drug40298825,255
L537,10/4/2016 19:30,dsupp86637336,drug02684192,647
L538,10/4/2016 19:30,dsupp86637336,drug72486597,186
L539,10/4/2016 19:30,dsupp86637336,drug02347912,444
L540,10/4/2016 19:30,dsupp86637336,drug29155903,690
L541,10/4/2016 19:30,dsupp86637336,drug61824010,693
L542,10/4/2016 19:30,dsupp86637336,drug73216940,939
L543,10/4/2016 19:30,dsupp86637336,drug82627058,326
L544,10/4/2016 19:30,dsupp86637336,drug24571234,162
L545,10/4/2016 19:30,dsupp86637336,drug30212688,928
L546,10/4/2016 19:30,dsupp86637336,drug10580707,668
L547,10/4/2016 19:30,dsupp86637336,drug17244244,993
L548,10/4/2016 19:30,dsupp86637336,drug04673408,302
L549,10/4/2016 19:30,dsupp86637336,drug53526540,845
L550,10/4/2016 19:30,dsupp86637336,drug60470010,849
L551,10/4/2016 19:30,dsupp86637336,drug52419621,429
L552,10/4/2016 19:30,dsupp86637336,drug90188947,406
L553,10/4/2016 19:30,dsupp86637336,drug61531215,283
L554,10/4/2016 19:30,dsupp86637336,drug17244244,427
L555,10/4/2016 19:30,dsupp86637336,drug15371560,158
L556,10/4/2016 19:30,dsupp86637336,drug34105634,906
L557,10/4/2016 19:30,dsupp86637336,drug92078413,661
L558,10/4/2016 19:30,dsupp86637336,drug70453034,542
L559,10/4/2016 19:30,dsupp86637336,drug59470267,428
L560,10/4/2016 19:30,dsupp86637336,drug63247565,888
L561,10/4/2016 19:30,dsupp86637336,drug88734576,706
L562,10/4/2016 19:30,dsupp86637336,drug59016069,204
L563,10/4/2016 19:30,dsupp86637336,drug05810291,952
L564,10/4/2016 19:30,dsupp86637336,drug42187806,783
L565,10/4/2016 19:30,dsupp86637336,drug93448178,453
L566,10/4/2016 19:30,dsupp86637336,drug35061861,949
L567,10/4/2016 19:30,dsupp86637336,drug47051621,647
L568,10/4/2016 19:30,dsupp86637336,drug09768543,313
L569,10/4/2016 19:30,dsupp86637336,drug34789896,412
L570,10/4/2016 19:30,dsupp86637336,drug71734989,395
L571,10/4/2016 19:30,dsupp86637336,drug42187806,681
L572,10/4/2016 19:30,dsupp86637336,drug45482502,796
L573,10/4/2016 19:30,dsupp86637336,drug67522019,326
L574,10/4/2016 19:30,dsupp86637336,drug75151645,337
L575,10/4/2016 19:30,dsupp86637336,drug03209257,976
L576,10/4/2016 19:30,dsupp86637336,drug85966482,660
L577,10/4/2016 19:30,dsupp86637336,drug04679172,629
L578,10/4/2016 19:30,dsupp86637336,drug39018649,120
L579,10/4/2016 19:30,dsupp86637336,drug60282545,915
L580,10/4/2016 19:30,dsupp86637336,drug82627058,319
L581,10/4/2016 19:30,dsupp86637336,drug65864098,610
L582,10/4/2016 19:30,dsupp86637336,drug23177871,683
L583,10/4/2016 19:30,dsupp86637336,drug00913164,856
L584,10/4/2016 19:30,dsupp86637336,drug43279241,152
L585,10/4/2016 19:30,dsupp86637336,drug67531332,133
L586,10/4/2016 19:30,dsupp86637336,drug48331708,105
L587,10/4/2016 19:30,dsupp86637336,drug05244287,818
L588,10/4/2016 19:30,dsupp86637336,drug90419812,844
L589,10/4/2016 19:30,dsupp86637336,drug52419621,760
L590,10/4/2016 19:30,dsupp86637336,drug81472369,710
L591,10/4/2016 19:30,dsupp86637336,drug82066062,135
L592,10/4/2016 19:30,dsupp86637336,drug22852205,653
L593,10/4/2016 19:30,dsupp86637336,drug48733458,696
L594,10/4/2016 19:30,dsupp86637336,drug94679120,943
L595,10/4/2016 19:30,dsupp86637336,drug58415733,802
L596,10/4/2016 19:30,dsupp86637336,drug34105634,552
L597,10/4/2016 19:30,dsupp86637336,drug36645459,401
L598,10/4/2016 19:30,dsupp86637336,drug07437342,306
L599,10/4/2016 19:30,dsupp86637336,drug90626067,352
L600,10/4/2016 19:30,dsupp86637336,drug75324698,823
L601,10/4/2016 19:30,dsupp86637336,drug37591403,312
L602,10/4/2016 19:30,dsupp86637336,drug37858179,867
L603,10/4/2016 19:30,dsupp86637336,drug68357658,954
L604,10/4/2016 19:30,dsupp86637336,drug35020578,533
L605,10/4/2016 19:30,dsupp86637336,drug38178634,378
L606,10/4/2016 19:30,dsupp86637336,drug42187806,644
L607,10/4/2016 19:30,dsupp86637336,drug78279223,396
L608,10/4/2016 19:30,dsupp86637336,drug52874741,568
L609,10/4/2016 19:30,dsupp86637336,drug51423551,670
L610,10/4/2016 19:30,dsupp86637336,drug07954108,760
L611,10/4/2016 19:30,dsupp86637336,drug39664051,867
L612,10/4/2016 19:30,dsupp86637336,drug07951190,704
L613,10/4/2016 19:30,dsupp86637336,drug40298825,866
L614,10/4/2016 19:30,dsupp86637336,drug07437342,192
L615,10/4/2016 19:30,dsupp86637336,drug39018649,365
L616,10/4/2016 19:30,dsupp86637336,drug47051621,391
L617,10/4/2016 19:30,dsupp86637336,drug80279068,237
L618,10/4/2016 19:30,dsupp86637336,drug02277240,114
L619,10/4/2016 19:30,dsupp86637336,drug04673408,838
L620,10/4/2016 19:30,dsupp86637336,drug16113015,204
L621,10/4/2016 19:30,dsupp86637336,drug80279068,255
L622,10/4/2016 19:30,dsupp86637336,drug83741951,405
L623,10/4/2016 19:30,dsupp86637336,drug28011682,382
L624,10/4/2016 19:30,dsupp86637336,drug81285006,586
L625,10/4/2016 19:30,dsupp86637336,drug61531215,574
L626,10/4/2016 19:30,dsupp86637336,drug96302910,639
L627,10/4/2016 19:30,dsupp86637336,drug13038472,588
L628,10/4/2016 19:30,dsupp86637336,drug05244287,571
L629,10/4/2016 19:30,dsupp86637336,drug70453034,666
L630,10/4/2016 19:30,dsupp86637336,drug27231500,652
L631,10/4/2016 19:30,dsupp86637336,drug39502094,506
L632,10/4/2016 19:30,dsupp86637336,drug16108141,770
L633,10/4/2016 19:30,dsupp86637336,drug15406590,213
L634,10/4/2016 19:30,dsupp86637336,drug66600541,652
L635,10/4/2016 19:30,dsupp86637336,drug73216940,968
L636,10/4/2016 19:30,dsupp86637336,drug02347912,650
L637,10/4/2016 19:30,dsupp86637336,drug75339562,960
L638,10/4/2016 19:30,dsupp86637336,drug68272647,962
L639,10/4/2016 19:30,dsupp86637336,drug68272647,839
L640,10/4/2016 19:30,dsupp86637336,drug30212688,619
L641,10/4/2016 19:30,dsupp86637336,drug28011682,802
L642,10/4/2016 19:30,dsupp86637336,drug45996863,109
L643,10/4/2016 19:30,dsupp86637336,drug70415612,968
L644,10/4/2016 19:30,dsupp86637336,drug83741951,138
L645,10/4/2016 19:30,dsupp86637336,drug90435782,135
L646,10/4/2016 19:30,dsupp86637336,drug81285006,491
L647,10/4/2016 19:30,dsupp86637336,drug37591403,581
L648,10/4/2016 19:30,dsupp86637336,drug22125507,183
L649,10/4/2016 19:30,dsupp86637336,drug80124078,410
L650,10/4/2016 19:30,dsupp86637336,drug82307868,755
L651,10/4/2016 19:30,dsupp86637336,drug52419621,771
L652,10/4/2016 19:30,dsupp86637336,drug12503070,480
L653,10/4/2016 19:30,dsupp86637336,drug47051621,694
L654,10/4/2016 19:30,dsupp86637336,drug82066062,227
L655,10/4/2016 19:30,dsupp86637336,drug81459506,717
L656,10/4/2016 19:30,dsupp86637336,drug73216940,719
L657,10/4/2016 19:30,dsupp86637336,drug28011682,483
L658,10/4/2016 19:30,dsupp86637336,drug70682915,411
L659,10/4/2016 19:30,dsupp86637336,drug07005824,396
L660,10/4/2016 19:30,dsupp86637336,drug66048138,386
L661,10/4/2016 19:30,dsupp86637336,drug07216213,433
L662,10/4/2016 19:30,dsupp86637336,drug83393358,983
L663,10/4/2016 19:30,dsupp86637336,drug07596964,688
L664,10/4/2016 19:30,dsupp86637336,drug90435782,518
L665,10/4/2016 19:30,dsupp86637336,drug78223950,672
L666,10/4/2016 19:30,dsupp86637336,drug60843760,826
L667,10/4/2016 19:30,dsupp86637336,drug81285006,307
L668,10/4/2016 19:30,dsupp86637336,drug67522019,135
L669,10/4/2016 19:30,dsupp86637336,drug55536073,883
L670,10/4/2016 19:30,dsupp86637336,drug53537447,823
L671,10/4/2016 19:30,dsupp86637336,drug00913164,602
L672,10/4/2016 19:30,dsupp86637336,drug26446547,402
L673,10/4/2016 19:30,dsupp86637336,drug01308433,501
L674,10/4/2016 19:30,dsupp86637336,drug40298825,320
L675,10/4/2016 19:30,dsupp86637336,drug24714877,771
L676,10/4/2016 19:30,dsupp86637336,drug60282545,827
L677,10/4/2016 19:30,dsupp86637336,drug70453034,432
L678,10/4/2016 19:30,dsupp86637336,drug47051621,130
L679,10/4/2016 19:30,dsupp86637336,drug02347912,414
L680,10/4/2016 19:30,dsupp86637336,drug21625060,555
L681,10/4/2016 19:30,dsupp86637336,drug73216940,553
L682,10/4/2016 19:30,dsupp86637336,drug55536073,394
L683,10/4/2016 19:30,dsupp86637336,drug07005824,216
L684,10/4/2016 19:30,dsupp86637336,drug02160115,574
L685,10/4/2016 19:30,dsupp86637336,drug62781800,978
L686,10/4/2016 19:30,dsupp86637336,drug05810291,643
L687,10/4/2016 19:30,dsupp86637336,drug65864098,489
L688,10/4/2016 19:30,dsupp86637336,drug59470267,237
L689,10/4/2016 19:30,dsupp86637336,drug37641146,160
L690,10/4/2016 19:30,dsupp86637336,drug07437342,963
L691,10/4/2016 19:30,dsupp86637336,drug85966482,991
L692,10/4/2016 19:30,dsupp86637336,drug36775507,235
L693,10/4/2016 19:30,dsupp86637336,drug72930892,992
L694,10/4/2016 19:30,dsupp86637336,drug84538864,315
L695,10/4/2016 19:30,dsupp86637336,drug11824657,624
L696,10/4/2016 19:30,dsupp86637336,drug63441802,859
L697,10/4/2016 19:30,dsupp86637336,drug14294525,228
L698,10/4/2016 19:30,dsupp86637336,drug07442995,365
L699,10/4/2016 19:30,dsupp86637336,drug75339562,380
L700,10/4/2016 19:30,dsupp86637336,drug22125507,323
L701,10/4/2016 19:30,dsupp86637336,drug66295327,661
L702,10/4/2016 19:30,dsupp86637336,drug51423551,614
L703,10/4/2016 19:30,dsupp86637336,drug13317331,208
L704,10/4/2016 19:30,dsupp86637336,drug05244287,110
L705,10/4/2016 19:30,dsupp86637336,drug67522019,114
L706,10/4/2016 19:30,dsupp86637336,drug36537068,221
L707,10/4/2016 19:30,dsupp86637336,drug51976255,207
L708,10/4/2016 19:30,dsupp86637336,drug53526540,536
L709,10/4/2016 19:30,dsupp86637336,drug82066062,684
L710,10/4/2016 19:30,dsupp86637336,drug02684192,310
L711,10/4/2016 19:30,dsupp86637336,drug39502094,289
L712,10/4/2016 19:30,dsupp86637336,drug44812263,350
L713,10/4/2016 19:30,dsupp86637336,drug26446547,914
L714,10/4/2016 19:30,dsupp86637336,drug72250907,976
L715,10/4/2016 19:30,dsupp86637336,drug81459506,141
L716,10/4/2016 19:30,dsupp86637336,drug56280364,857
L717,10/4/2016 19:30,dsupp86637336,drug11824657,458
L718,10/4/2016 19:30,dsupp86637336,drug34105634,280
L719,10/4/2016 19:30,dsupp86637336,drug49452730,855
L720,10/4/2016 19:30,dsupp86637336,drug60843760,417
L721,10/4/2016 19:30,dsupp86637336,drug59470267,748
L722,10/4/2016 19:30,dsupp86637336,drug82066062,850
L723,10/4/2016 19:30,dsupp86637336,drug31784573,762
L724,10/4/2016 19:30,dsupp86637336,drug12503070,475
L725,10/4/2016 19:30,dsupp86637336,drug45659690,980
L726,10/4/2016 19:30,dsupp86637336,drug61531215,931
L727,10/4/2016 19:30,dsupp86637336,drug05497454,613
L728,10/4/2016 19:30,dsupp86637336,drug30387515,752
L729,10/4/2016 19:30,dsupp86637336,drug59470267,761
L730,10/4/2016 19:30,dsupp86637336,drug31784573,628
L731,10/4/2016 19:30,dsupp86637336,drug39018649,503
L732,10/4/2016 19:30,dsupp86637336,drug35020578,936
L733,10/4/2016 19:30,dsupp86637336,drug93448178,894
L734,10/4/2016 19:30,dsupp86637336,drug07437342,818
L735,10/4/2016 19:30,dsupp86637336,drug36537068,778
L736,10/4/2016 19:30,dsupp86637336,drug68357658,187
L737,10/4/2016 19:30,dsupp86637336,drug31784573,327
L738,10/4/2016 19:30,dsupp86637336,drug81478514,598
L739,10/4/2016 19:30,dsupp86637336,drug94449822,132
L740,10/4/2016 19:30,dsupp86637336,drug13038472,623
L741,10/4/2016 19:30,dsupp86637336,drug63702156,496
L742,10/4/2016 19:30,dsupp86637336,drug90435782,492
L743,10/4/2016 19:30,dsupp86637336,drug51976255,169
L744,10/4/2016 19:30,dsupp86637336,drug70415612,298
L745,10/4/2016 19:30,dsupp86637336,drug65864098,520
L746,10/4/2016 19:30,dsupp86637336,drug24571234,428
L747,10/4/2016 19:30,dsupp86637336,drug51671051,678
L748,10/4/2016 19:30,dsupp86637336,drug57961255,138
L749,10/4/2016 19:30,dsupp86637336,drug61824010,105
L750,10/4/2016 19:30,dsupp86637336,drug48733458,547
L751,10/4/2016 19:30,dsupp86637336,drug02347912,763
L752,10/4/2016 19:30,dsupp86637336,drug90419812,475
L753,10/4/2016 19:30,dsupp86637336,drug20114367,702
L754,10/4/2016 19:30,dsupp86637336,drug30387515,649
L755,10/4/2016 19:30,dsupp86637336,drug85864856,127
L756,10/4/2016 19:30,dsupp86637336,drug31282017,603
L757,10/4/2016 19:30,dsupp86637336,drug12221745,561
L758,10/4/2016 19:30,dsupp86637336,drug06536879,580
L759,10/4/2016 19:30,dsupp86637336,drug07216213,278
L760,10/4/2016 19:30,dsupp86637336,drug73414681,417
L761,10/4/2016 19:30,dsupp86637336,drug07951190,770
L762,10/4/2016 19:30,dsupp86637336,drug02684192,310
L763,10/4/2016 19:30,dsupp86637336,drug96966044,628
L764,10/4/2016 19:30,dsupp86637336,drug63758054,963
L765,10/4/2016 19:30,dsupp86637336,drug70682915,523
L766,10/4/2016 19:30,dsupp86637336,drug31004220,973
L767,10/4/2016 19:30,dsupp86637336,drug73216940,261
L768,10/4/2016 19:30,dsupp86637336,drug90188947,507
L769,10/4/2016 19:30,dsupp86637336,drug68272647,711
L770,10/4/2016 19:30,dsupp86637336,drug47051621,978
L771,10/4/2016 19:30,dsupp86637336,drug02160115,855
L772,10/4/2016 19:30,dsupp86637336,drug75339562,919
L773,10/4/2016 19:30,dsupp86637336,drug03704639,784
L774,10/4/2016 19:30,dsupp86637336,drug23177871,481
L775,10/4/2016 19:30,dsupp86637336,drug80279068,367
L776,10/4/2016 19:30,dsupp86637336,drug70682915,165
L777,10/4/2016 19:30,dsupp86637336,drug05244287,514
L778,10/4/2016 19:30,dsupp86637336,drug72930892,823
L779,10/4/2016 19:30,dsupp86637336,drug03704639,715
L780,10/4/2016 19:30,dsupp86637336,drug16113015,270
L781,10/4/2016 19:30,dsupp86637336,drug22852205,932
L782,10/4/2016 19:30,dsupp86637336,drug40052861,376
L783,12/8/2019 17:22,dsupp56421835,drug53526540,152
L784,12/8/2019 17:22,dsupp56421835,drug40298825,576
L785,12/8/2019 17:22,dsupp56421835,drug68272647,574
L786,12/8/2019 17:22,dsupp56421835,drug76207815,554
L787,12/8/2019 17:22,dsupp56421835,drug01308433,217
L788,12/8/2019 17:22,dsupp56421835,drug90419812,385
L789,12/8/2019 17:22,dsupp56421835,drug05244287,481
L790,12/8/2019 17:22,dsupp56421835,drug91243812,957
L791,12/8/2019 17:22,dsupp56421835,drug90419812,754
L792,12/8/2019 17:22,dsupp56421835,drug76207815,886
L793,12/8/2019 17:22,dsupp56421835,drug98928200,630
L794,12/8/2019 17:22,dsupp56421835,drug73216940,154
L795,12/8/2019 17:22,dsupp56421835,drug37858179,493
L796,12/8/2019 17:22,dsupp56421835,drug02347912,422
L797,12/8/2019 17:22,dsupp56421835,drug04679172,922
L798,12/8/2019 17:22,dsupp56421835,drug26446547,255
L799,12/8/2019 17:22,dsupp56421835,drug52874741,188
L800,12/8/2019 17:22,dsupp56421835,drug31004220,966
L801,12/8/2019 17:22,dsupp56421835,drug13317331,870
L802,12/8/2019 17:22,dsupp56421835,drug78665699,316
L803,12/8/2019 17:22,dsupp56421835,drug31784573,236
L804,12/8/2019 17:22,dsupp56421835,drug61531215,847
L805,12/8/2019 17:22,dsupp56421835,drug16113015,525
L806,12/8/2019 17:22,dsupp56421835,drug26446547,918
L807,12/8/2019 17:22,dsupp56421835,drug25473605,339
L808,12/8/2019 17:22,dsupp56421835,drug02347912,578
L809,12/8/2019 17:22,dsupp56421835,drug13317331,257
L810,12/8/2019 17:22,dsupp56421835,drug07954108,634
L811,12/8/2019 17:22,dsupp56421835,drug90626067,176
L812,12/8/2019 17:22,dsupp56421835,drug63758054,286
L813,12/8/2019 17:22,dsupp56421835,drug80279068,992
L814,12/8/2019 17:22,dsupp56421835,drug63758054,955
L815,12/8/2019 17:22,dsupp56421835,drug03209257,894
L816,12/8/2019 17:22,dsupp56421835,drug02684192,808
L817,12/8/2019 17:22,dsupp56421835,drug60843760,573
L818,12/8/2019 17:22,dsupp56421835,drug51906948,667
L819,12/8/2019 17:22,dsupp56421835,drug04679172,855
L820,12/8/2019 17:22,dsupp56421835,drug53526540,363
L821,12/8/2019 17:22,dsupp56421835,drug40298825,536
L822,12/8/2019 17:22,dsupp56421835,drug17244244,144
L823,12/8/2019 17:22,dsupp56421835,drug73216940,485
L824,12/8/2019 17:22,dsupp56421835,drug22125507,785
L825,12/8/2019 17:22,dsupp56421835,drug14294525,369
L826,12/8/2019 17:22,dsupp56421835,drug03704639,573
L827,12/8/2019 17:22,dsupp56421835,drug80124078,129
L828,12/8/2019 17:22,dsupp56421835,drug36646647,790
L829,12/8/2019 17:22,dsupp56421835,drug59016069,133
L830,12/8/2019 17:22,dsupp56421835,drug37448561,732
L831,12/8/2019 17:22,dsupp56421835,drug45996863,341
L832,12/8/2019 17:22,dsupp56421835,drug67522019,254
L833,12/8/2019 17:22,dsupp56421835,drug38178634,827
L834,12/8/2019 17:22,dsupp56421835,drug70453034,268
L835,12/8/2019 17:22,dsupp56421835,drug14294525,374
L836,12/8/2019 17:22,dsupp56421835,drug54148048,361
L837,12/8/2019 17:22,dsupp56421835,drug12890255,854
L838,12/8/2019 17:22,dsupp56421835,drug07442995,649
L839,12/8/2019 17:22,dsupp56421835,drug01308433,332
L840,12/8/2019 17:22,dsupp56421835,drug00913164,345
L841,12/8/2019 17:22,dsupp56421835,drug12890255,850
L842,12/8/2019 17:22,dsupp56421835,drug14294525,314
L843,12/8/2019 17:22,dsupp56421835,drug81570454,489
L844,12/8/2019 17:22,dsupp56421835,drug45482502,150
L845,12/8/2019 17:22,dsupp56421835,drug78665699,691
L846,12/8/2019 17:22,dsupp56421835,drug07216213,519
L847,12/8/2019 17:22,dsupp56421835,drug94449822,108
L848,12/8/2019 17:22,dsupp56421835,drug52874741,904
L849,12/8/2019 17:22,dsupp56421835,drug90419812,841
L850,12/8/2019 17:22,dsupp56421835,drug07442995,700
